Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
B Cell Differentiation (GO:0030183)	3/68	0.46918610930986226	0.6265150746094043	0	0	1.1903225806451614	0.900783478317846	KLF6;ITGA4;HDAC9
Cell-Cell Junction Organization (GO:0045216)	3/68	0.46918610930986226	0.6265150746094043	0	0	1.1903225806451614	0.900783478317846	CDH3;F2R;FSCN1
Skin Development (GO:0043588)	3/68	0.46918610930986226	0.6265150746094043	0	0	1.1903225806451614	0.900783478317846	ANXA1;COL1A2;COL5A2
T Cell Receptor Signaling Pathway (GO:0050852)	4/95	0.4762390825492809	0.6265150746094043	0	0	1.1336281484329938	0.8409653510373514	PDE4D;RFTN1;THY1;TNFRSF21
DNA Modification (GO:0006304)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	NEIL3
DNA Replication Checkpoint Signaling (GO:0000076)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	DNA2
NLS-bearing Protein Import Into Nucleus (GO:0006607)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	KPNA2
Rac Protein Signal Transduction (GO:0016601)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	EPS8
Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	FURIN
T Cell Migration (GO:0072678)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	S1PR1
Amyloid Precursor Protein Metabolic Process (GO:0042982)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	APOE
Androgen Receptor Signaling Pathway (GO:0030521)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	DAXX
Base Conversion Or Substitution Editing (GO:0016553)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	ADARB1
Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	TP53INP2
Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	TOP2A
Central Nervous System Neuron Development (GO:0021954)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	NTRK2
Response To Interferon-Alpha (GO:0035455)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	IFITM1
Diol Biosynthetic Process (GO:0034312)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	DHFR
Embryonic Digit Morphogenesis (GO:0042733)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	HDAC2
Extracellular Matrix Assembly (GO:0085029)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	ELN
Toll-Like Receptor 4 Signaling Pathway (GO:0034142)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	TRIL
Transepithelial Transport (GO:0070633)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	SLC1A2
Intracellular Estrogen Receptor Signaling Pathway (GO:0030520)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	PADI2
Intracellular Zinc Ion Homeostasis (GO:0006882)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	MT3
Leukocyte Tethering Or Rolling (GO:0050901)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	ITGA4
Mesenchyme Development (GO:0060485)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	BMP4
Muscle Tissue Morphogenesis (GO:0060415)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	BMP4
Myeloid Cell Activation Involved In Immune Response (GO:0002275)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	DYSF
Negative Regulation Of Calcium Ion Transport (GO:0051926)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	STC1
Negative Regulation Of Fibroblast Proliferation (GO:0048147)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	MYC
Negative Regulation Of Insulin Secretion (GO:0046676)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	FOXO1
Negative Regulation Of Interleukin-8 Production (GO:0032717)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	BCL3
Nicotinamide Nucleotide Metabolic Process (GO:0046496)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	IDH2
Polyol Metabolic Process (GO:0019751)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	INPP4B
Positive Chemotaxis (GO:0050918)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	SEMA5A
Positive Regulation By Host Of Viral Process (GO:0044794)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	EEF1A1
Positive Regulation Of Amyloid-Beta Formation (GO:1902004)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	CLU
Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	EDN1
Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	FAM83D
Positive Regulation Of Dendrite Extension (GO:1903861)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	NEDD4L
Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	STK39
Positive Regulation Of Macrophage Activation (GO:0043032)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	IL33
Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	DEK
Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	ATP1B2
Positive Regulation Of Stem Cell Differentiation (GO:2000738)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	SOX9
Prostaglandin Biosynthetic Process (GO:0001516)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	EDN1
rRNA Modification (GO:0000154)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	FBL
Regulation Of Adenylate Cyclase Activity (GO:0045761)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	CACNA1C
Regulation Of Brown Fat Cell Differentiation (GO:0090335)	1/17	0.4765816454450534	0.6265150746094043	0	0	1.6116789544235925	1.194441425039332	METRNL
Cellular Response To Lipid (GO:0071396)	9/228	0.4807942196785225	0.630290178551936	0	0	1.0599175854772247	0.7761945197536992	FZD4;HMGB2;CCL2;SOX9;AHR;NR3C1;TFPI;PPM1E;GNAI1
SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)	2/43	0.48093834896574855	0.630290178551936	0	0	1.2579472908823048	0.920837782739721	FBXL16;FBXL14
Ephrin Receptor Signaling Pathway (GO:0048013)	2/43	0.48093834896574855	0.630290178551936	0	0	1.2579472908823048	0.920837782739721	EPHB2;EPHB3
Glycolipid Biosynthetic Process (GO:0009247)	2/43	0.48093834896574855	0.630290178551936	0	0	1.2579472908823048	0.920837782739721	FUT9;TP53INP2
Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518)	2/43	0.48093834896574855	0.630290178551936	0	0	1.2579472908823048	0.920837782739721	DAXX;PADI2
Lysosome Organization (GO:0007040)	2/43	0.48093834896574855	0.630290178551936	0	0	1.2579472908823048	0.920837782739721	SRPX;ATP10B
mRNA Transcription (GO:0009299)	2/43	0.48093834896574855	0.630290178551936	0	0	1.2579472908823048	0.920837782739721	THRB;TAF5
Regulation Of Cell Motility (GO:2000145)	5/123	0.4880972403925794	0.6361913850278885	0	0	1.0927292247247475	0.7837497974295302	CADM4;TMSB15A;SPOCK2;TNC;SGK1
Positive Regulation Of Protein Polymerization (GO:0032273)	3/70	0.4883867237174499	0.6361913850278885	0	0	1.1546701974000964	0.8274917647006503	NCK2;CDC42EP1;PFN2
Protein K48-linked Ubiquitination (GO:0070936)	3/70	0.4883867237174499	0.6361913850278885	0	0	1.1546701974000964	0.8274917647006503	UBE2C;UBE2E3;NEDD4L
Regulation Of Defense Response (GO:0031347)	4/97	0.4924651418005026	0.6361913850278885	0	0	1.1091332725509775	0.7856341443890509	ANXA1;TNC;APOE;MGLL
Regulation Of Protein Localization (GO:0032880)	4/97	0.4924651418005026	0.6361913850278885	0	0	1.1091332725509775	0.7856341443890509	BORA;MAP1A;GPC3;TRIM38
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	2/44	0.4930795615408296	0.6361913850278885	0	0	1.227932246724193	0.8682521479168971	KANK1;SORBS1
Lymphocyte Chemotaxis (GO:0048247)	2/44	0.4930795615408296	0.6361913850278885	0	0	1.227932246724193	0.8682521479168971	KLF5;CCL2
Positive Regulation Of Chemotaxis (GO:0050921)	2/44	0.4930795615408296	0.6361913850278885	0	0	1.227932246724193	0.8682521479168971	SEMA5A;HSPB1
Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	2/44	0.4930795615408296	0.6361913850278885	0	0	1.227932246724193	0.8682521479168971	ZIC1;RAPGEF3
Regulation Of B Cell Proliferation (GO:0030888)	2/44	0.4930795615408296	0.6361913850278885	0	0	1.227932246724193	0.8682521479168971	EPHB2;TNFRSF21
3'-UTR-mediated mRNA Stabilization (GO:0070935)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	HNRNPA0
Regulation Of Dendrite Extension (GO:1903859)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	NEDD4L
Regulation Of Epidermal Cell Differentiation (GO:0045604)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	BMP4
Regulation Of Exosomal Secretion (GO:1903541)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	STAM
Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	SLC25A6
Regulation Of Nervous System Process (GO:0031644)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	NPTXR
Autophagy Of Nucleus (GO:0044804)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	WIPI1
Cardiac Atrium Morphogenesis (GO:0003209)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	NOTCH2
Cell Junction Maintenance (GO:0034331)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	F2R
Cellular Response To Inorganic Substance (GO:0071241)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	FOXO1
Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	SNTA1
Response To Cholesterol (GO:0070723)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	TGFBR2
Detection Of Mechanical Stimulus (GO:0050982)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	PIEZO2
fatty-acyl-CoA Metabolic Process (GO:0035337)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	PPT1
Glycerolipid Catabolic Process (GO:0046503)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	MGLL
Vesicle Transport Along Actin Filament (GO:0030050)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	MYO1B
Vesicle-Mediated Transport In Synapse (GO:0099003)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	SNCA
Intracellular Sodium Ion Homeostasis (GO:0006883)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	ATP1B2
Lysosomal Lumen Acidification (GO:0007042)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	PPT1
Maintenance Of Gastrointestinal Epithelium (GO:0030277)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	SOX9
Maintenance Of Protein Localization In Organelle (GO:0072595)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	ARL2BP
Maintenance Of Protein Location In Nucleus (GO:0051457)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	ARL2BP
Membrane Repolarization (GO:0086009)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	ATP1B2
Mitotic Cytokinetic Process (GO:1902410)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	KIF20A
Myoblast Fusion (GO:0007520)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	PTGFRN
Negative Regulation Of Lipid Storage (GO:0010888)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	ITGAV
Negative Regulation Of Monoatomic Ion Transport (GO:0043271)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	STC1
Negative Regulation Of Peptide Hormone Secretion (GO:0090278)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	FOXO1
Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	SNAI2
Neuromuscular Process (GO:0050905)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	STRA6
Positive Regulation Of Cation Transmembrane Transport (GO:1904064)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	EDN1
Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	RGCC
Positive Regulation Of Focal Adhesion Assembly (GO:0051894)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	THY1
Positive Regulation Of Interleukin-4 Production (GO:0032753)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	HLA-E
Positive Regulation Of Natural Killer Cell Activation (GO:0032816)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	HLA-E
Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	CALM3
Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	NCK2
Regulation Of DNA Damage Checkpoint (GO:2000001)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	DDX39B
Regulation Of T Cell Cytokine Production (GO:0002724)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	SMAD7
Regulation Of Adaptive Immune Response (GO:0002819)	1/18	0.49614790949499077	0.6361913850278885	0	0	1.5167954581296326	1.0630934088420616	AHR
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	3/71	0.4978594172669328	0.6381105818378159	0	0	1.1376304554079697	0.7934261822157218	ECM2;CCDC80;FBLN2
Negative Regulation Of Cytokine Production (GO:0001818)	7/178	0.4990357585544831	0.639342491878124	0	0	1.055587166113482	0.7337149152326728	PRNP;RGCC;ANXA1;ELF4;BCL3;HDAC9;TNFRSF21
Regulation Of Protein Modification Process (GO:0031399)	2/45	0.5050393294863961	0.6459198656496267	0	0	1.199313251131575	0.8192736359004279	CADM4;HSPB1
Regulation Of Stem Cell Differentiation (GO:2000736)	2/45	0.5050393294863961	0.6459198656496267	0	0	1.199313251131575	0.8192736359004279	HDAC2;HES5
Triglyceride Metabolic Process (GO:0006641)	2/45	0.5050393294863961	0.6459198656496267	0	0	1.199313251131575	0.8192736359004279	CAV1;APOE
Positive Regulation Of mRNA Catabolic Process (GO:0061014)	2/45	0.5050393294863961	0.6459198656496267	0	0	1.199313251131575	0.8192736359004279	PABPC1;MEX3D
Regulation Of Cellular Localization (GO:0060341)	3/72	0.5072427914435673	0.6481799283349843	0	0	1.1210846189808321	0.7609535747585997	BORA;GSN;TRIM38
Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	3/72	0.5072427914435673	0.6481799283349843	0	0	1.1210846189808321	0.7609535747585997	ZIC1;PLK1;CDK1
Cellular Response To Starvation (GO:0009267)	5/126	0.5093997267282477	0.6491372739376683	0	0	1.0654696932570002	0.7186830178870741	MAP1LC3A;SESN3;WIPI1;HNRNPA1;FOXO1
Positive Regulation Of Intracellular Protein Transport (GO:0090316)	5/126	0.5093997267282477	0.6491372739376683	0	0	1.0654696932570002	0.7186830178870741	PRNP;ZIC1;NMT1;KIF20B;RAPGEF3
Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	TFAP2B
Regulation Of Centriole Replication (GO:0046599)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	PLK4
NADP Metabolic Process (GO:0006739)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	IDH2
RNA Destabilization (GO:0050779)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	MEX3D
Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	LAMB1
Regulation Of Neuroinflammatory Response (GO:0150077)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	IL33
Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	CLDN11
Regulation Of Smooth Muscle Cell Migration (GO:0014910)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	PLAU
Cellular Response To Catecholamine Stimulus (GO:0071870)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	SNCA
Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	CADM4
Release Of Cytochrome C From Mitochondria (GO:0001836)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	CLU
Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	B3GAT2
Dopamine Metabolic Process (GO:0042417)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	SNCA
Establishment Of Skin Barrier (GO:0061436)	1/19	0.5149836939317012	0.6491372739376683	0	0	1.4324545725350015	0.9506055622826612	STMN1
